class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
T-Pose,0.3659462332725525,0.32755836844444275,-0.8944816589355469,0.9999854564666748,0.3789847493171692,0.3170379400253296,-0.8603572249412537,0.9999347925186157,0.3872562348842621,0.31719785928726196,-0.8603602051734924,0.9999433755874634,0.3929225206375122,0.31727665662765503,-0.8605852723121643,0.9999467134475708,0.3541698455810547,0.3176020383834839,-0.860821545124054,0.9999148845672607,0.34560081362724304,0.3180772066116333,-0.8609461188316345,0.9999051094055176,0.33857205510139465,0.3183572292327881,-0.8608109354972839,0.9998809099197388,0.4050338864326477,0.32266151905059814,-0.6123706698417664,0.9999234676361084,0.3302498161792755,0.3244341313838959,-0.6170936822891235,0.9997853636741638,0.3830626308917999,0.33966583013534546,-0.7995515465736389,0.9999411106109619,0.3524719774723053,0.341276079416275,-0.8004177808761597,0.9998804330825806,0.47497227787971497,0.3862239122390747,-0.4313751757144928,0.9999529123306274,0.2807862162590027,0.38926395773887634,-0.40049782395362854,0.9992071986198425,0.6356350183486938,0.39131903648376465,-0.3944203555583954,0.999377965927124,0.14975953102111816,0.39600247144699097,-0.2932181656360626,0.9923437237739563,0.7824750542640686,0.39344102144241333,-0.6264228820800781,0.9988013505935669,0.01776304841041565,0.39131659269332886,-0.4509712755680084,0.9840770959854126,0.8328098058700562,0.39562827348709106,-0.6806859374046326,0.9936769604682922,-0.03409329056739807,0.39776861667633057,-0.49290138483047485,0.951032280921936,0.8391151428222656,0.39311063289642334,-0.7661628723144531,0.9950510859489441,-0.036653608083724976,0.3932834267616272,-0.5684017539024353,0.9588800668716431,0.8216259479522705,0.39320147037506104,-0.6742138862609863,0.9955419898033142,-0.022057443857192993,0.39559459686279297,-0.492970734834671,0.9616144299507141,0.4221422076225281,0.5516378879547119,-0.010197070427238941,0.9983704686164856,0.3143760859966278,0.5474510192871094,0.010000688023865223,0.9972750544548035,0.4166164696216583,0.6869326233863831,-0.01568378508090973,0.9658995866775513,0.3218577802181244,0.6867495179176331,0.020346783101558685,0.9803730249404907,0.4055614173412323,0.8033742904663086,0.33405372500419617,0.9673153162002563,0.3377956748008728,0.8042486906051636,0.34413906931877136,0.966277003288269,0.3995063006877899,0.81678706407547,0.35181719064712524,0.8110067844390869,0.3471713364124298,0.8183232545852661,0.36011186242103577,0.7483625411987305,0.42726486921310425,0.8528305292129517,0.05619927868247032,0.963201105594635,0.33626553416252136,0.8471428155899048,0.07281973212957382,0.9624891877174377
T-Pose,0.3668339252471924,0.32560253143310547,-0.7627687454223633,0.9999834299087524,0.3793463408946991,0.3159470558166504,-0.7278510928153992,0.999922513961792,0.3867974579334259,0.31612563133239746,-0.7278618812561035,0.9999336004257202,0.3923015296459198,0.31617796421051025,-0.7280313372612,0.9999357461929321,0.3560505211353302,0.31628501415252686,-0.7266495823860168,0.9999030828475952,0.3472725749015808,0.31677067279815674,-0.7267325520515442,0.999893307685852,0.340481698513031,0.31717485189437866,-0.7266104817390442,0.9998668432235718,0.4044072926044464,0.32183486223220825,-0.5004434585571289,0.9999147653579712,0.3334576487541199,0.323422372341156,-0.49704739451408386,0.9997568726539612,0.3834438621997833,0.33689451217651367,-0.6781818866729736,0.9999387264251709,0.3540150225162506,0.3387991189956665,-0.676514208316803,0.999863862991333,0.4756268262863159,0.385074645280838,-0.359726220369339,0.99994957447052,0.2848844528198242,0.39018362760543823,-0.3065633475780487,0.9991538524627686,0.6354689598083496,0.3896440863609314,-0.34106090664863586,0.9994354844093323,0.15535782277584076,0.39890560507774353,-0.20037841796875,0.9898155927658081,0.7842510938644409,0.3903377652168274,-0.5721580982208252,0.9989423155784607,0.023647814989089966,0.39575448632240295,-0.332781046628952,0.983955442905426,0.8366584181785583,0.39236265420913696,-0.6221885085105896,0.9945015907287598,-0.013087005354464054,0.3950471878051758,-0.3669578433036804,0.950578510761261,0.8415173292160034,0.38996875286102295,-0.7052717804908752,0.9956890940666199,-0.02138713002204895,0.3930288851261139,-0.4387435019016266,0.9577711820602417,0.8237932920455933,0.39019888639450073,-0.6191014647483826,0.996179461479187,0.002549797296524048,0.3957570791244507,-0.37313583493232727,0.9615532755851746,0.4220096170902252,0.5509198307991028,-0.018886975944042206,0.9983457326889038,0.3166075348854065,0.5477055907249451,0.018590623512864113,0.9973536729812622,0.41540560126304626,0.6868010759353638,-0.03064645640552044,0.9727916121482849,0.315524160861969,0.6850878596305847,0.021374838426709175,0.982882559299469,0.39981648325920105,0.8043308258056641,0.283378541469574,0.9744414687156677,0.3297598361968994,0.8050998449325562,0.30348971486091614,0.9729864001274109,0.39570048451423645,0.8185636401176453,0.29704877734184265,0.8094921112060547,0.3400302529335022,0.8209993243217468,0.3148767948150635,0.7830994129180908,0.41750839352607727,0.8557226061820984,0.009699477814137936,0.9709641933441162,0.3273480534553528,0.8482204675674438,0.041604649275541306,0.972109854221344
T-Pose,0.36117666959762573,0.3298109769821167,-0.866941511631012,0.999982476234436,0.37389782071113586,0.3187446594238281,-0.8345473408699036,0.9999220371246338,0.3828626275062561,0.3187658190727234,-0.8345537185668945,0.9999345541000366,0.3895255923271179,0.31896108388900757,-0.8347733616828918,0.9999381303787231,0.3497103750705719,0.31953856348991394,-0.8328937888145447,0.9998955726623535,0.3432551324367523,0.3199942708015442,-0.8330163955688477,0.9998857975006104,0.3369513750076294,0.32041892409324646,-0.8328971266746521,0.9998549222946167,0.40231356024742126,0.3247957229614258,-0.5964353084564209,0.9999216794967651,0.33274126052856445,0.3267512023448944,-0.5906058549880981,0.9997302889823914,0.3790825307369232,0.3413052558898926,-0.7760037183761597,0.9999332427978516,0.35040873289108276,0.34265080094337463,-0.7738344073295593,0.9998453855514526,0.47493794560432434,0.3867482542991638,-0.42610910534858704,0.9999558925628662,0.2869105935096741,0.3920918405056,-0.3738439381122589,0.9989578723907471,0.636616587638855,0.3914589285850525,-0.4011381268501282,0.9995637536048889,0.15305429697036743,0.40032845735549927,-0.2500823736190796,0.9872179627418518,0.7888045310974121,0.3929736018180847,-0.6303158402442932,0.9990938901901245,0.015107393264770508,0.3988240957260132,-0.38720405101776123,0.9795383810997009,0.8394148349761963,0.394071489572525,-0.6829334497451782,0.9950578212738037,-0.026104507967829704,0.3987344205379486,-0.4227733314037323,0.9417513608932495,0.8432560563087463,0.39160531759262085,-0.7678524255752563,0.9961661100387573,-0.029409943148493767,0.39751511812210083,-0.5014639496803284,0.9509358406066895,0.8265424966812134,0.392265260219574,-0.6773982644081116,0.9965007305145264,-0.008766651153564453,0.3992089033126831,-0.42989441752433777,0.955390453338623,0.42261824011802673,0.5487476587295532,-0.018540222197771072,0.9983007311820984,0.31747838854789734,0.5457903742790222,0.0182613804936409,0.996947705745697,0.41911861300468445,0.685568630695343,-0.05687516927719116,0.9606967568397522,0.32028454542160034,0.685539960861206,0.006937923841178417,0.9720688462257385,0.4003734588623047,0.8057230114936829,0.2794569134712219,0.963678777217865,0.33743390440940857,0.8068628311157227,0.3030845820903778,0.9584357142448425,0.39474809169769287,0.8179963231086731,0.2956101894378662,0.7517625093460083,0.3455633819103241,0.8216730356216431,0.31621575355529785,0.7149287462234497,0.41734907031059265,0.8546556234359741,-0.004428963176906109,0.9584879279136658,0.3417212665081024,0.8541349172592163,0.02890845388174057,0.9571012854576111
T-Pose,0.3665776550769806,0.32762524485588074,-0.8850474953651428,0.9999898672103882,0.3801460266113281,0.31870800256729126,-0.8526987433433533,0.9999558925628662,0.38898909091949463,0.31901732087135315,-0.852704644203186,0.9999629259109497,0.39542362093925476,0.3190520703792572,-0.8529354333877563,0.999966025352478,0.35471272468566895,0.3188042640686035,-0.8508467078208923,0.9999399185180664,0.3473491668701172,0.31902897357940674,-0.8509537577629089,0.9999330043792725,0.3403894603252411,0.31947919726371765,-0.8508051633834839,0.999914288520813,0.40716806054115295,0.3236456513404846,-0.6112840175628662,0.9999581575393677,0.33438223600387573,0.3247359097003937,-0.6036335825920105,0.9998432397842407,0.3851395845413208,0.3391944169998169,-0.792328417301178,0.999963641166687,0.3542100191116333,0.34054091572761536,-0.7896715998649597,0.999915361404419,0.47846725583076477,0.3876640200614929,-0.4322369396686554,0.9999756813049316,0.2854343056678772,0.39131417870521545,-0.37741798162460327,0.9993466734886169,0.6355821490287781,0.39629989862442017,-0.3984851837158203,0.99965500831604,0.14745841920375824,0.401899516582489,-0.25798311829566956,0.9901204109191895,0.7889736890792847,0.4000810980796814,-0.6287516355514526,0.9992893934249878,0.02113109827041626,0.40170931816101074,-0.42141154408454895,0.9823693633079529,0.835973858833313,0.40166282653808594,-0.6830604672431946,0.9960752129554749,-0.01739567518234253,0.40141719579696655,-0.46137601137161255,0.9482854604721069,0.8392108678817749,0.3992922306060791,-0.7694031000137329,0.9969304203987122,-0.020433813333511353,0.4005558490753174,-0.5428019762039185,0.9567609429359436,0.8229103088378906,0.39977094531059265,-0.6756510734558105,0.9970675110816956,-0.004626452922821045,0.40189093351364136,-0.4654625654220581,0.9599956274032593,0.42543190717697144,0.5453304052352905,-0.017840970307588577,0.9987308382987976,0.3182255029678345,0.5435689091682434,0.0176120325922966,0.9976727366447449,0.41773828864097595,0.6816470623016357,-0.06113535165786743,0.9716548323631287,0.3217877745628357,0.6817266941070557,0.011238626204431057,0.9755149483680725,0.4042617678642273,0.8052104711532593,0.26511335372924805,0.9732629656791687,0.3405977189540863,0.805127739906311,0.30287104845046997,0.9640326499938965,0.39471548795700073,0.8169699907302856,0.2799224853515625,0.7759661078453064,0.3487881124019623,0.8197214007377625,0.31490930914878845,0.7343279123306274,0.41968026757240295,0.8539557456970215,-0.02722216211259365,0.9674641489982605,0.34924888610839844,0.8535288572311401,0.024885326623916626,0.9616965651512146
T-Pose,0.3706605136394501,0.3262231945991516,-0.7652319073677063,0.99998939037323,0.38339295983314514,0.3174194097518921,-0.7310593724250793,0.9999474287033081,0.39165034890174866,0.31757843494415283,-0.7310917973518372,0.999955415725708,0.397386372089386,0.3175777494907379,-0.7312609553337097,0.9999558925628662,0.35897529125213623,0.31749626994132996,-0.7284510135650635,0.9999357461929321,0.35079434514045715,0.3177517056465149,-0.7285322546958923,0.9999319314956665,0.3442281484603882,0.31810811161994934,-0.7284071445465088,0.9999173879623413,0.4088914096355438,0.322012335062027,-0.4955325722694397,0.9999459981918335,0.33712175488471985,0.3230610489845276,-0.484399676322937,0.9998586177825928,0.38724806904792786,0.33816227316856384,-0.6761918067932129,0.9999618530273438,0.35766929388046265,0.33976876735687256,-0.672455370426178,0.9999244213104248,0.4778974652290344,0.38792628049850464,-0.3267533779144287,0.9999696016311646,0.2871532142162323,0.3922411799430847,-0.2805604338645935,0.9995359182357788,0.6368823647499084,0.3967556953430176,-0.2922394871711731,0.9994329810142517,0.1511773318052292,0.4034518301486969,-0.15213806927204132,0.993490993976593,0.783836305141449,0.40227246284484863,-0.5370932817459106,0.9989951252937317,0.03030836582183838,0.40477409958839417,-0.30192896723747253,0.989788830280304,0.8317909240722656,0.4053010046482086,-0.5905839204788208,0.9945456981658936,-0.0030051469802856445,0.4036899507045746,-0.33880385756492615,0.9660543203353882,0.8352512121200562,0.4031757414340973,-0.6762063503265381,0.9956369996070862,-0.005651801824569702,0.40233463048934937,-0.41620856523513794,0.9718619585037231,0.8173566460609436,0.4029160439968109,-0.5844419002532959,0.9958053827285767,0.011102080345153809,0.4043075442314148,-0.3435431718826294,0.9729645252227783,0.42563459277153015,0.5484063625335693,-0.014285130426287651,0.9986681938171387,0.3193800747394562,0.5466097593307495,0.014217146672308445,0.9978384375572205,0.42016729712486267,0.6884486675262451,-0.061810202896595,0.9750872254371643,0.32248905301094055,0.6873791813850403,-0.010249966755509377,0.9780238270759583,0.4032136797904968,0.8081194162368774,0.24702152609825134,0.9715860486030579,0.3362037241458893,0.8072947263717651,0.2712021470069885,0.9662244319915771,0.39460480213165283,0.8187719583511353,0.26018017530441284,0.7890921235084534,0.3440993130207062,0.821581244468689,0.28174200654029846,0.7456970810890198,0.41761666536331177,0.8568874597549438,-0.037203360348939896,0.9673995971679688,0.33831942081451416,0.8526968955993652,-0.004691441077739,0.9630308151245117
T-Pose,0.3676471412181854,0.3263590931892395,-0.7225106358528137,0.9999853372573853,0.38069602847099304,0.31759169697761536,-0.6882616877555847,0.9999240636825562,0.3899328410625458,0.31755131483078003,-0.68834388256073,0.999937891960144,0.39634305238723755,0.3176543712615967,-0.6885347962379456,0.9999406337738037,0.3557671308517456,0.3181900978088379,-0.6846802234649658,0.9999057054519653,0.3494308888912201,0.31878897547721863,-0.6847377419471741,0.9998975992202759,0.3427678942680359,0.3196699619293213,-0.6846264004707336,0.9998693466186523,0.40738365054130554,0.32260483503341675,-0.45951172709465027,0.9999308586120605,0.3370208442211151,0.32423165440559387,-0.4423130750656128,0.9997490048408508,0.3865111470222473,0.33797013759613037,-0.6364239454269409,0.99994957447052,0.3546919524669647,0.33904528617858887,-0.6310233473777771,0.999885082244873,0.4783482551574707,0.39007529616355896,-0.30860763788223267,0.9999655485153198,0.2834533751010895,0.3913609981536865,-0.24473899602890015,0.9993392825126648,0.6350177526473999,0.40234774351119995,-0.2830377519130707,0.9993964433670044,0.14742961525917053,0.40313345193862915,-0.1432260125875473,0.9905531406402588,0.7776840925216675,0.41380757093429565,-0.5213925838470459,0.9986487030982971,0.02959609031677246,0.40643081068992615,-0.3234423100948334,0.9834206700325012,0.8292896747589111,0.41739338636398315,-0.5724998712539673,0.9931249022483826,-0.009716838598251343,0.40577954053878784,-0.36426571011543274,0.9490705728530884,0.8324330449104309,0.4143933355808258,-0.6566699743270874,0.994512677192688,-0.01236626598984003,0.40479785203933716,-0.4440222382545471,0.9579756855964661,0.8143421411514282,0.41368430852890015,-0.5671902298927307,0.9947473406791687,0.005387812852859497,0.4067217707633972,-0.3675525188446045,0.9600112438201904,0.42605236172676086,0.5495074987411499,-0.020561611279845238,0.9983331561088562,0.31861886382102966,0.5485503673553467,0.020465804263949394,0.9972808361053467,0.41746100783348083,0.6861554980278015,-0.04597197473049164,0.9807939529418945,0.32257944345474243,0.685987114906311,0.012593905441462994,0.9814267754554749,0.4054315686225891,0.8093250393867493,0.2514270842075348,0.9798113703727722,0.34166303277015686,0.8075522184371948,0.2835513651371002,0.9750476479530334,0.39452144503593445,0.8199410438537598,0.2631179094314575,0.8227534294128418,0.3508983552455902,0.8210068941116333,0.29284998774528503,0.7918460965156555,0.4172910451889038,0.861821174621582,-0.033730316907167435,0.9744387269020081,0.3464026153087616,0.8595679998397827,0.010063918307423592,0.971278727054596
T-Pose,0.36620503664016724,0.3265650272369385,-0.7848958969116211,0.9999902248382568,0.37954649329185486,0.3179793357849121,-0.7522904276847839,0.9999488592147827,0.3887042701244354,0.31809002161026,-0.7523335218429565,0.9999586343765259,0.39530691504478455,0.3180652856826782,-0.7524995803833008,0.999958872795105,0.355805367231369,0.3181462287902832,-0.7469644546508789,0.999932050704956,0.34919023513793945,0.3185272812843323,-0.7470482587814331,0.9999300241470337,0.3428381383419037,0.31923872232437134,-0.7469280958175659,0.9999121427536011,0.4081108868122101,0.3226098120212555,-0.5193197131156921,0.999951958656311,0.3390507996082306,0.32346445322036743,-0.4954378008842468,0.9998338222503662,0.3848978579044342,0.33862680196762085,-0.696604311466217,0.9999672174453735,0.3551391065120697,0.33941906690597534,-0.6892449855804443,0.999923825263977,0.4781069755554199,0.3896999955177307,-0.352484792470932,0.9999772310256958,0.288114070892334,0.3913624882698059,-0.28123629093170166,0.9995244741439819,0.6411204934120178,0.4018581509590149,-0.31847408413887024,0.9995532631874084,0.1497323364019394,0.40464916825294495,-0.15169154107570648,0.992519736289978,0.7814698219299316,0.4133918285369873,-0.5585897564888,0.9990546107292175,0.03061962127685547,0.405862033367157,-0.31605979800224304,0.9892043471336365,0.8311418890953064,0.4185495972633362,-0.6094322800636292,0.9946911931037903,-0.003116399049758911,0.40523654222488403,-0.35424214601516724,0.9652336239814758,0.8335850834846497,0.41591936349868774,-0.696596086025238,0.99578458070755,-0.006425052881240845,0.4036438465118408,-0.4339710772037506,0.9713680148124695,0.8164422512054443,0.4148806631565094,-0.6052043437957764,0.9959298968315125,0.0069158077239990234,0.4055132269859314,-0.3589521050453186,0.9722174406051636,0.42500823736190796,0.5486854910850525,-0.019879592582583427,0.9988659620285034,0.3171745538711548,0.5475201606750488,0.01971825771033764,0.9980529546737671,0.41871321201324463,0.6870197653770447,-0.05553140491247177,0.9817487597465515,0.3214760422706604,0.6862385272979736,0.0073050400242209435,0.9832409620285034,0.40743282437324524,0.8085793256759644,0.2697586119174957,0.9818080067634583,0.3406005799770355,0.805616021156311,0.30791521072387695,0.977258026599884,0.39646971225738525,0.8179996609687805,0.28429222106933594,0.8297803401947021,0.34871307015419006,0.8183387517929077,0.32031357288360596,0.7941453456878662,0.41647830605506897,0.8618667721748352,-0.018595347180962563,0.9775250554084778,0.3432210385799408,0.8566838502883911,0.03366633877158165,0.9749124646186829
T-Pose,0.3614042401313782,0.32734984159469604,-0.8708587884902954,0.9999866485595703,0.3753579556941986,0.317080557346344,-0.8385708928108215,0.9999352693557739,0.3839178681373596,0.31713518500328064,-0.838584840297699,0.9999454021453857,0.3916742205619812,0.3174060583114624,-0.8387967348098755,0.9999496936798096,0.3514672517776489,0.31748032569885254,-0.8380855917930603,0.9999159574508667,0.3451162576675415,0.31761085987091064,-0.8381825089454651,0.9999070167541504,0.3381335735321045,0.3179982900619507,-0.8380565047264099,0.9998759031295776,0.4028143882751465,0.3232795000076294,-0.5994441509246826,0.9999337196350098,0.3352300524711609,0.32418859004974365,-0.5986580848693848,0.9997653365135193,0.37997034192085266,0.3390728831291199,-0.7792884707450867,0.9999502897262573,0.3512420952320099,0.3400791883468628,-0.7785648107528687,0.9998815059661865,0.4764862358570099,0.3873671889305115,-0.43228477239608765,0.9999754428863525,0.28298112750053406,0.39130449295043945,-0.3765926659107208,0.9993719458580017,0.6368315815925598,0.4008052945137024,-0.4016079306602478,0.9996078610420227,0.14915430545806885,0.40497809648513794,-0.2670362889766693,0.9880871772766113,0.7786805629730225,0.4094105362892151,-0.6304120421409607,0.9991902709007263,0.024474501609802246,0.40634995698928833,-0.42884063720703125,0.9786156415939331,0.8279199600219727,0.41368991136550903,-0.6837292909622192,0.9957329630851746,-0.026156606152653694,0.40956491231918335,-0.46811845898628235,0.9403544664382935,0.8310443162918091,0.41113489866256714,-0.7710079550743103,0.9966818690299988,-0.02180054783821106,0.4041006565093994,-0.5524238348007202,0.9499878287315369,0.8116405010223389,0.4105031490325928,-0.677405059337616,0.9968224763870239,-0.001524209976196289,0.40616339445114136,-0.47421789169311523,0.9537955522537231,0.4326417148113251,0.5464590787887573,-0.020911168307065964,0.9987457990646362,0.32469815015792847,0.5454465746879578,0.020718516781926155,0.997927188873291,0.4183974266052246,0.6845023036003113,-0.014179559424519539,0.9792574048042297,0.32281047105789185,0.6827772855758667,0.044428255409002304,0.9844991564750671,0.4074336290359497,0.8099716305732727,0.27102941274642944,0.9837718605995178,0.34079334139823914,0.8060809373855591,0.3236709535121918,0.9793445467948914,0.3974977135658264,0.820443332195282,0.2809034585952759,0.8505811095237732,0.3477197587490082,0.8186596632003784,0.3334706127643585,0.812255859375,0.4191446006298065,0.8589878082275391,-0.022668946534395218,0.9806967973709106,0.3328101634979248,0.8518304824829102,0.053049590438604355,0.9781585931777954
T-Pose,0.36714404821395874,0.3263412415981293,-0.853926956653595,0.9999737739562988,0.38023969531059265,0.31683558225631714,-0.8227198123931885,0.9998800754547119,0.38868170976638794,0.316927433013916,-0.822715699672699,0.9999003410339355,0.3947911262512207,0.31685692071914673,-0.8228970170021057,0.9999091625213623,0.35587701201438904,0.3172610402107239,-0.8201376795768738,0.9998437166213989,0.3479440212249756,0.31759336590766907,-0.8202493190765381,0.9998296499252319,0.3414987325668335,0.31800442934036255,-0.8201468586921692,0.9997891783714294,0.40683576464653015,0.32150572538375854,-0.5924373269081116,0.999894380569458,0.3360109329223633,0.3223302364349365,-0.5804216265678406,0.999575674533844,0.3847789466381073,0.3377435803413391,-0.7658887505531311,0.9999072551727295,0.35547778010368347,0.3389938473701477,-0.7619123458862305,0.9997723698616028,0.4793570339679718,0.38553565740585327,-0.434068888425827,0.9999635219573975,0.28850245475769043,0.390014111995697,-0.3589003384113312,0.9991236329078674,0.6425570249557495,0.39409929513931274,-0.4216149151325226,0.9995617270469666,0.15601694583892822,0.404353529214859,-0.23698967695236206,0.9892549514770508,0.7831974625587463,0.4013369679450989,-0.6684842705726624,0.9989821314811707,0.02733716368675232,0.40798068046569824,-0.3734012246131897,0.9833598136901855,0.8340795636177063,0.4050111174583435,-0.7219969630241394,0.994823694229126,-0.015672802925109863,0.40844669938087463,-0.41076523065567017,0.9477097392082214,0.8366765975952148,0.4026402533054352,-0.8107178807258606,0.9959478974342346,-0.01869824528694153,0.4075798988342285,-0.4917917847633362,0.9559155106544495,0.8175184726715088,0.4024932384490967,-0.7167052626609802,0.9962652325630188,-0.004007965326309204,0.4091816842556,-0.4174114763736725,0.9603463411331177,0.43433481454849243,0.5454291105270386,-0.03091193549335003,0.9982312321662903,0.3247413635253906,0.5433116555213928,0.030699502676725388,0.9970211386680603,0.42597249150276184,0.6812595725059509,-0.057302433997392654,0.968330442905426,0.3214055895805359,0.6805062294006348,0.029542168602347374,0.9730124473571777,0.4208155870437622,0.8032771944999695,0.21040134131908417,0.9701252579689026,0.3324531018733978,0.8013391494750977,0.2755439281463623,0.9618794918060303,0.41665780544281006,0.8158663511276245,0.21825262904167175,0.6800885796546936,0.34500449895858765,0.8165339231491089,0.2821081280708313,0.7347301840782166,0.41869789361953735,0.8586723208427429,-0.09612691402435303,0.9658746719360352,0.32771119475364685,0.8510912656784058,-0.0009237423655577004,0.9656052589416504
T-Pose,0.376237690448761,0.3293706476688385,-0.7206839919090271,0.9999806880950928,0.3879844546318054,0.318051278591156,-0.6895450949668884,0.9998981952667236,0.3961980640888214,0.3180695176124573,-0.6895777583122253,0.9999179840087891,0.40180209279060364,0.3181326389312744,-0.6897183060646057,0.9999148845672607,0.3640810251235962,0.31905490159988403,-0.6848588585853577,0.9998661279678345,0.35611692070961,0.3196792006492615,-0.6849107146263123,0.9998570680618286,0.3497830033302307,0.32023292779922485,-0.6847778558731079,0.9998188614845276,0.4139186143875122,0.3235744833946228,-0.4701927900314331,0.9998970031738281,0.3436143398284912,0.3261480927467346,-0.44933372735977173,0.9996825456619263,0.3939553499221802,0.3406440019607544,-0.6383227705955505,0.9999270439147949,0.36505645513534546,0.3428554832935333,-0.6315834522247314,0.999828577041626,0.4859088361263275,0.3855484127998352,-0.32929596304893494,0.999968409538269,0.2971065640449524,0.3909735381603241,-0.24908453226089478,0.9993152618408203,0.6475623846054077,0.3910824954509735,-0.3201659917831421,0.9994708895683289,0.16505470871925354,0.4074048399925232,-0.11106499284505844,0.9898167848587036,0.7884607315063477,0.3968147039413452,-0.563877284526825,0.9989228844642639,0.03746798634529114,0.41119900345802307,-0.22443991899490356,0.9882392883300781,0.8404709100723267,0.3995594084262848,-0.6137964725494385,0.9940940737724304,0.007935941219329834,0.410038560628891,-0.2526533305644989,0.9622542262077332,0.8427907228469849,0.39779916405677795,-0.7000623345375061,0.9953449368476868,0.002018481492996216,0.40931615233421326,-0.3273870348930359,0.967932939529419,0.822903037071228,0.39810124039649963,-0.6118283271789551,0.9958822727203369,0.016118139028549194,0.41132837533950806,-0.26479849219322205,0.9700471758842468,0.43341508507728577,0.5490097999572754,-0.02475726790726185,0.9988141059875488,0.32756030559539795,0.5459496378898621,0.02451920695602894,0.9980552196502686,0.42922163009643555,0.6871172189712524,-0.05682177469134331,0.974565863609314,0.324969083070755,0.6838269233703613,0.01423531211912632,0.9825969338417053,0.42409878969192505,0.808319091796875,0.19942109286785126,0.9782291054725647,0.33973410725593567,0.8008633852005005,0.26178115606307983,0.9752723574638367,0.4166352450847626,0.819306492805481,0.20695966482162476,0.8063713908195496,0.3526821434497833,0.8159724473953247,0.2691263258457184,0.7928714752197266,0.4331248104572296,0.8588412404060364,-0.0839533805847168,0.9744241237640381,0.33287373185157776,0.8503614664077759,0.002778158523142338,0.9753128290176392
T-Pose,0.38138172030448914,0.3279215395450592,-0.7905367612838745,0.999984860420227,0.393982857465744,0.31671708822250366,-0.7612113356590271,0.9999291896820068,0.4026494324207306,0.316733181476593,-0.7612261176109314,0.9999368190765381,0.40864911675453186,0.31691616773605347,-0.761407196521759,0.9999401569366455,0.37015455961227417,0.3176448941230774,-0.757537305355072,0.9999113082885742,0.3628677725791931,0.31818729639053345,-0.7576112747192383,0.9998975992202759,0.3565312325954437,0.31862351298332214,-0.7574804425239563,0.9998716115951538,0.4212549328804016,0.32296425104141235,-0.5375449061393738,0.9999275207519531,0.3525598645210266,0.3245154023170471,-0.5221984386444092,0.9997732043266296,0.3996840715408325,0.33902743458747864,-0.7048447728157043,0.9999407529830933,0.37067094445228577,0.3409675359725952,-0.6997476816177368,0.999862790107727,0.49459922313690186,0.38445281982421875,-0.3740606904029846,0.9999656677246094,0.30422282218933105,0.3905182480812073,-0.31659209728240967,0.9994575381278992,0.6546757221221924,0.390733540058136,-0.34772324562072754,0.9995386600494385,0.16986259818077087,0.405053049325943,-0.19600656628608704,0.9892635941505432,0.7978602051734924,0.3958514630794525,-0.5843449831008911,0.999054491519928,0.04566708207130432,0.40720874071121216,-0.3339942395687103,0.9857979416847229,0.8514462113380432,0.39823657274246216,-0.6355355978012085,0.9950891137123108,0.0028213858604431152,0.4073738157749176,-0.3693065345287323,0.9561597108840942,0.855211615562439,0.3955173194408417,-0.7225289344787598,0.9961685538291931,0.0007886886596679688,0.406266450881958,-0.44874992966651917,0.9625652432441711,0.8352097272872925,0.3958607316017151,-0.6320154070854187,0.9965367317199707,0.016171276569366455,0.4075690805912018,-0.37694165110588074,0.9656563997268677,0.4395392835140228,0.5471398234367371,-0.02323339693248272,0.9988150596618652,0.3337339162826538,0.5432212948799133,0.023000001907348633,0.9981335997581482,0.4341457486152649,0.6872076988220215,-0.03290489315986633,0.9584267139434814,0.3272274434566498,0.6821362972259521,0.03209419921040535,0.9761794805526733,0.4259204864501953,0.8100007772445679,0.2004699856042862,0.9674134254455566,0.335335373878479,0.8031970262527466,0.26448023319244385,0.9664083123207092,0.41365233063697815,0.8222010731697083,0.20542274415493011,0.7694497108459473,0.35171574354171753,0.8186700940132141,0.270561546087265,0.7714115977287292,0.43850138783454895,0.8601721525192261,-0.08720274269580841,0.964374303817749,0.33123719692230225,0.8496072888374329,0.0020589425694197416,0.9686974287033081
